"#OTU ID"	"LauraG1C1S15"	"LauraG1C2S19"	"LauraG1C3S23"	"LauraG1T2S7"	"LauraG1T3S11"	"LauraG2C1S16"	"LauraG2C2S20"	"LauraG2C3S24"	"LauraG2T3S12"	"LauraP1C1S13"	"LauraP1C3S21"	"LauraP1T3S9"	"LauraP2C1S14"	"LauraP2C2S18"	"LauraP2C3S22"	"LauraP2T2S6"
"OTU_57"	686.674220271613	0.08387609169739	1.28410305722714	2519.88452030967	767.481120757589	55.4167464500485	0.12107404583802	1.58716228787004	20.6406550245821	106.602347469772	0.000106797174513	0.776075297897639	84.3222896987088	2.80691936324168	6.43031377395631	4542.09392958131
"OTU_14"	8011.19923650215	0	0	0	494.598944488224	23.7500341928779	0	0	0	0	0	0	51.5302881492109	0	0	0
"OTU_10"	4005.59961825108	0	0	294.379032746457	102.330816101012	23.7500341928779	0	0	123.843930147493	7.99517606023287	0	2.49693791497501	3874.14075449067	0.215916874095514	0	0
"OTU_37"	6866.74220271613	0.016775218339478	0	459.231291084473	613.984896606071	7.91667806429264	0.24214809167604	0	356.051299174041	47.9710563613972	0	9.34664597902809	9.36914329985653	0	0	0
"OTU_18"	228.891406757204	0.84355383649946	23.1138550300885	82.4261291690079	733.370848723919	166.250239350145	7.7487389336333	9.52297372722025	10.3203275122911	730.226080167936	0.000679618383265	5.16258785123212	491.880023242468	4.31833748191028	7.59946173285745	5839.83505231883
"OTU_48"	4348.93672838688	0.067100873357912	2.56820611445428	1660.29774469002	562.819488555566	39.5833903214632	9.32270152952756	4.30801192421869	686.301779567355	122.592699590237	0.000213594349026	2.32822589369292	60.8994314490674	2.59100248914616	1.16914795890115	278.087383443754
"OTU_239"	6637.85079595893	0	0	435.680968464756	153.496224151518	15.8333561285853	0	0.22673746969572	175.445567708948	7.99517606023287	0	1.45092338302602	4.68457164992826	0	0.292286989725287	0
"OTU_55"	228.891406757204	0.390622941333557	15.4092366867257	412.13064584504	1995.45091396973	118.75017096439	0.968592366704162	6.12191168178445	356.051299174041	421.079272505598	0.000436897532099	0.674848085128382	56.2148597991392	43.6152085672938	11.1069056095609	3522.44019028755
"OTU_70"	2975.58828784366	0.011982298813913	1.28410305722714	117.751613098583	68.2205440673413	7.91667806429264	0.12107404583802	4.08127445452296	0	10.6602347469772	0.000135923676653	0	9.36914329985653	0.215916874095514	2.04600892807701	3985.91916269381
"OTU_85"	2517.80547432925	0.071893792883477	5.13641222890855	247.278387507024	0	15.8333561285853	0	2.04063722726148	5.16016375614553	45.3059976746529	2.91265021399177E-05	0	46.8457164992826	0.647750622286541	7.89174872258274	4264.00654613756
"OTU_71"	3662.26250811527	0.052722114781216	2.56820611445428	117.751613098583	0	31.6667122571706	0.24214809167604	0.680212409087161	15.4804912684366	106.602347469772	3.88353361865569E-05	1.21472655323109	14.0537149497848	0	0.292286989725287	2780.87383443754
"OTU_363"	2403.35977095065	0.031153976916173	0	58.8758065492914	0	0	0	0	0	47.9710563613972	3.88353361865569E-05	0.033742404256419	56.2148597991392	0	2.04600892807701	4078.61495717506
"OTU_89"	2174.46836419344	0.014378758576695	1.28410305722714	141.301935718299	153.496224151518	31.6667122571706	0.605370229190101	1.81389975756576	5.16016375614553	77.2867019155844	9.70883404663923E-05	0.303681638307772	14.0537149497848	0.863667496382055	2.04600892807701	3800.5275737313
"OTU_21"	114.445703378602	0.884293652466763	88.6031109486726	400.355484535181	2950.53853091251	823.334518686435	17.1925145089989	51.9228805603199	1295.20110279253	173.228814638379	0.000621365378985	0.472393659589867	126.483434548063	2.15916874095514	8.18403571230802	278.087383443754
"OTU_101"	686.674220271613	0.00958583905113	0	105.976451788724	17.0551360168353	102.916814835804	0	0	0	117.262582216749	6.79618383264746E-05	0	14.0537149497848	0	0.584573979450573	4820.18131302507
"OTU_44"	114.445703378602	0.047929195255651	0	400.355484535181	17.0551360168353	102.916814835804	0.12107404583802	0.453474939391441	0	15.9903521204657	2.91265021399177E-05	0.776075297897639	0	0.215916874095514	13.7374885170885	5190.96449095007
"OTU_105"	5722.28516893011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_87"	5493.39376217291	0	0	0	68.2205440673413	0	0	0	0	0	0	0	0	0	0	0
"OTU_74"	0	0.160562804106431	25.6820611445428	0	187.606496185189	15.8333561285853	4.11651755849269	4.53474939391441	5.16016375614553	55.9662324216301	0.000514568204472	0.033742404256419	28.1074298995696	2.37508561505065	5.84573979450573	5190.96449095007
"OTU_109"	5493.39376217291	0	0	0	0	15.8333561285853	0	0	0	0	0	0	0	0	0	0
"OTU_47"	572.228516893011	0.165355723631996	73.1938742619469	176.627419647874	3155.20016311453	340.417156764584	12.107404583802	17.9122601059619	572.778176932154	93.2770540360501	0.000533985872565	0.168712021282095	103.060576298422	5.18200497829233	5.26116581505516	370.783177925005
"OTU_152"	4463.38243176549	0.026361057390608	3.85230917168142	0	0	15.8333561285853	0.605370229190101	0	5.16016375614553	13.3252934337214	0.000106797174513	0.134969617025676	60.8994314490674	0.215916874095514	7.59946173285745	741.56635585001
"OTU_174"	4348.93672838688	0.019171678102261	2.56820611445428	223.728064887307	85.2756800841766	39.5833903214632	1.08966641254218	0.453474939391441	103.203275122911	7.99517606023287	9.70883404663923E-06	1.55215059579528	46.8457164992826	0	2.04600892807701	92.6957944812513
"OTU_133"	4234.49102500828	0.035946896441738	0	0	272.882176269365	7.91667806429264	0.24214809167604	0.22673746969572	15.4804912684366	119.927640903493	9.70883404663923E-05	1.82208982984663	37.4765731994261	0.863667496382055	1.46143494862643	92.6957944812513
"OTU_51"	0	0.098254850274085	0	11.7751613098583	238.771904235694	39.5833903214632	0.484296183352081	0.680212409087161	0	45.3059976746529	5.82530042798354E-05	6.78222325554024	60.8994314490674	1.29550124457308	2.63058290752758	3985.91916269381
"OTU_32"	3204.47969460086	0	0	0	0	0	0	0	964.950622399213	90.6119953493059	0	0	18.7382865997131	0	0	0
"OTU_19"	1030.01133040742	0	0	3120.41774711244	0	0	0.12107404583802	0	15.4804912684366	0	0	0	0	0	0	0
"OTU_9"	343.337110135807	2.17358900484378	17.9774428011799	0	477.543808471389	261.250376121657	1.57396259589426	4.08127445452296	20.6406550245821	15.9903521204657	0.00011650600856	1.14724174471825	84.3222896987088	6.04567247467439	10.8146186198356	2873.56962891879
"OTU_29"	3318.92539797946	0	0	0	375.212992370377	190.000273543023	0	0	0	0	0	8.60431308538687	4.68457164992826	0	0	0
"OTU_137"	0	0	0	0	0	0	0	0	0	0	0	0	98.3760046484936	0	0	3707.83177925005
"OTU_236"	3662.26250811527	0	0	0	68.2205440673413	0	3.02685114595051	0	0	0	4.85441702331961E-05	0	28.1074298995696	0	0	0
"OTU_92"	572.228516893011	0.105444229562433	1.28410305722714	141.301935718299	17.0551360168353	166.250239350145	0	0	25.8008187807276	202.544460192566	2.91265021399177E-05	1.24846895748751	32.7920015494978	0.215916874095514	0.584573979450573	2502.78645099378
"OTU_108"	3318.92539797946	0.002396459762783	1.28410305722714	211.952903577449	34.1102720336706	7.91667806429264	0.484296183352081	0	36.1211462930187	21.3204694939543	0	1.01227212769257	0	0	0.584573979450573	0
